start;end;duration;jobs;njobs;days;ndays
258105800908;258105805644;4736;2,9;2;1;1
258105805644;258105807579;1935;2,9;2;1;1
258105863037;258105865482;2445;2,9;2;1;1
258105865482;258105865937;455;2,9;2;1;1
258105865937;258105866076;139;2,9;2;1;1
258105866076;258105866130;54;2,9;2;1;1
258105866130;258105866163;33;2,9;2;1;1
258105866163;258105866205;42;2,9;2;1;1
258105866205;258105867488;1283;2,9;2;1;1
258105867488;258105867516;28;2,9;2;1;1
258105867516;258105867543;27;2,9;2;1;1
258105867543;258105868878;1335;2,9;2;1;1
258105868878;258105871604;2726;2,9;2;1;1
258105872065;258105872244;179;2,9;2;1;1
258105872244;258105872331;87;2,9;2;1;1
258105872331;258105872425;94;2,9;2;1;1
258105872425;258105872628;203;2,9;2;1;1
258105872628;258105872630;2;2,9;2;1;1
258105872630;258105872666;36;2,9;2;1;1
258105872666;258105872694;28;2,9;2;1;1
258105872694;258105872790;96;2,9;2;1;1
258105872790;258105872845;55;2,9;2;1;1
258105872845;258105872870;25;2,9;2;1;1
258105872870;258105872886;16;2,9;2;1;1
258105872886;258105872896;10;2,9;2;1;1
258105872896;258105873091;195;2,9;2;1;1
258105873091;258105882463;9372;2,9;2;1;1
258105882463;258105883091;628;2,9;2;1;1
258105883091;258105883112;21;2,9;2;1;1
258105883112;258105883719;607;2,9;2;1;1
258105883719;258105884221;502;2,9;2;1;1
258105884221;258105884255;34;2,9;2;1;1
258105884255;258105888416;4161;2,9;2;1;1
258105888416;258105892416;4000;2,9;2;1;1
258105892416;258105897393;4977;2,9;2;1;1
258105897393;258105899121;1728;2,9;2;1;1
258105899121;258105899480;359;2,9;2;1;1
258105899480;258105899607;127;2,9;2;1;1
258105899607;258105900218;611;2,9;2;1;1
258105900218;258105901001;783;2,9;2;1;1
258105901001;258105901669;668;2,9;2;1;1
258105901669;258105904506;2837;2,9;2;1;1
258105965703;258105966236;533;2,9;2;1;1
258106036978;258106037808;830;2,9;2;1;1
258106039813;258106040048;235;2,9;2;1;1
258106040048;258106044751;4703;2,9;2;1;1
258106045998;258106047343;1345;2,9;2;1;1
