start;end;duration;jobs;njobs;days;ndays
258114945461;258114945636;175;2,9;2;1;1
258114945636;258114946265;629;2,9;2;1;1
258114946265;258114946876;611;2,9;2;1;1
258114946876;258114947402;526;2,9;2;1;1
258114947402;258114948400;998;2,9;2;1;1
258114948400;258114948573;173;2,9;2;1;1
258115021086;258115021633;547;2,9;2;1;1
258115060396;258115061550;1154;2,9;2;1;1
258115065676;258115066495;819;2,9;2;1;1
258115066495;258115068753;2258;2,9;2;1;1
258115068753;258115069709;956;2,9;2;1;1
258115070688;258115070797;109;2,9;2;1;1
258115070797;258115073749;2952;2,9;2;1;1
258115073749;258115073842;93;2,9;2;1;1
258115073842;258115074581;739;2,9;2;1;1
258115074581;258115076470;1889;2,9;2;1;1
258115076470;258115076627;157;2,9;2;1;1
258115076627;258115077251;624;2,9;2;1;1
258115077251;258115078829;1578;2,9;2;1;1
258115080724;258115081876;1152;2,9;2;1;1
258115081876;258115082250;374;2,9;2;1;1
258115082250;258115083904;1654;2,9;2;1;1
258115083904;258115084282;378;2,9;2;1;1
258115084282;258115085282;1000;2,9;2;1;1
258115085282;258115086869;1587;2,9;2;1;1
258115086869;258115087571;702;2,9;2;1;1
258115087571;258115090061;2490;2,9;2;1;1
258115090061;258115090329;268;2,9;2;1;1
258115090329;258115091729;1400;2,9;2;1;1
258115091729;258115092717;988;2,9;2;1;1
258115092717;258115093024;307;2,9;2;1;1
258115093024;258115093743;719;2,9;2;1;1
258115096647;258115097525;878;2,9;2;1;1
258115098430;258115098976;546;2,9;2;1;1
258115144228;258115145298;1070;2,9;2;1;1
258115145298;258115146698;1400;2,9;2;1;1
258115146698;258115147619;921;2,9;2;1;1
258115147619;258115154395;6776;2,9;2;1;1
258115154395;258115162864;8469;2,9;2;1;1
258115162864;258115169109;6245;2,9;2;1;1
258115169109;258115172526;3417;2,9;2;1;1
258115172526;258115172995;469;2,9;2;1;1
258115172995;258115173296;301;2,9;2;1;1
258115173296;258115174086;790;2,9;2;1;1
258115174086;258115175058;972;2,9;2;1;1
258115175058;258115176098;1040;2,9;2;1;1
258115176098;258115176440;342;2,9;2;1;1
258115176440;258115178740;2300;2,9;2;1;1
258115178740;258115181033;2293;2,9;2;1;1
258115181033;258115182146;1113;2,9;2;1;1
258115182146;258115182506;360;2,9;2;1;1
258115182506;258115187814;5308;2,9;2;1;1
258115187814;258115188182;368;2,9;2;1;1
258115188182;258115193454;5272;2,9;2;1;1
258115193454;258115193918;464;2,9;2;1;1
258115193918;258115195056;1138;2,9;2;1;1
258115264596;258115269601;5005;2,9;2;1;1
258115269601;258115270917;1316;2,9;2;1;1
258115270917;258115282487;11570;2,9;2;1;1
258115282487;258115284126;1639;2,9;2;1;1
258115284126;258115285348;1222;2,9;2;1;1
258115285348;258115289934;4586;2,9;2;1;1
258115289934;258115290297;363;2,9;2;1;1
258115290297;258115293263;2966;2,9;2;1;1
258115293263;258115294260;997;2,9;2;1;1
258115294260;258115296793;2533;2,9;2;1;1
258115296793;258115299435;2642;2,9;2;1;1
258115299435;258115301563;2128;2,9;2;1;1
258115301563;258115302268;705;2,9;2;1;1
258115302268;258115302854;586;2,9;2;1;1
258115302854;258115303097;243;2,9;2;1;1
258115303097;258115306664;3567;2,9;2;1;1
258115306664;258115306774;110;2,9;2;1;1
258115306774;258115320302;13528;2,9;2;1;1
258115320302;258115320546;244;2,9;2;1;1
258115320546;258115321692;1146;2,9;2;1;1
258115321692;258115323139;1447;2,9;2;1;1
258115360150;258115360711;561;2,9;2;1;1
258115397996;258115399079;1083;2,9;2;1;1
258115400036;258115401294;1258;2,9;2;1;1
258115405344;258115405817;473;2,9;2;1;1
258115405817;258115406490;673;2,9;2;1;1
258115406490;258115408811;2321;2,9;2;1;1
258115408811;258115409173;362;2,9;2;1;1
258115409689;258115410235;546;2,9;2;1;1
258115410235;258115411136;901;2,9;2;1;1
258115411136;258115411818;682;2,9;2;1;1
258115418061;258115419004;943;2,9;2;1;1
258115420553;258115421574;1021;2,9;2;1;1
258115421574;258115422269;695;2,9;2;1;1
258115422269;258115422818;549;2,9;2;1;1
258115431885;258115433923;2038;2,9;2;1;1
258115433923;258115436229;2306;2,9;2;1;1
258115436229;258115437415;1186;2,9;2;1;1
258115437415;258115437940;525;2,9;2;1;1
258115437940;258115438150;210;2,9;2;1;1
258115438150;258115438728;578;2,9;2;1;1
258115438728;258115439621;893;2,9;2;1;1
258115439621;258115439743;122;2,9;2;1;1
258115439743;258115440710;967;2,9;2;1;1
258115440710;258115441244;534;2,9;2;1;1
258115441244;258115441535;291;2,9;2;1;1
258115442179;258115442326;147;2,9;2;1;1
258115442326;258115443246;920;2,9;2;1;1
258115443246;258115443391;145;2,9;2;1;1
258115443391;258115443535;144;2,9;2;1;1
258115477803;258115481076;3273;2,9;2;1;1
258115481076;258115481213;137;2,9;2;1;1
258115481213;258115482839;1626;2,9;2;1;1
258115482839;258115483590;751;2,9;2;1;1
258115483590;258115483865;275;2,9;2;1;1
258115483865;258115484086;221;2,9;2;1;1
258115484086;258115484242;156;2,9;2;1;1
258115484242;258115487785;3543;2,9;2;1;1
258115487785;258115493034;5249;2,9;2;1;1
258115493034;258115495621;2587;2,9;2;1;1
258115495621;258115503228;7607;2,9;2;1;1
258115503228;258115503790;562;2,9;2;1;1
258115503790;258115508686;4896;2,9;2;1;1
258115508686;258115509255;569;2,9;2;1;1
258115509255;258115516461;7206;2,9;2;1;1
258115516461;258115517075;614;2,9;2;1;1
258115517075;258115518865;1790;2,9;2;1;1
258115518865;258115519325;460;2,9;2;1;1
258115519325;258115520485;1160;2,9;2;1;1
258115520485;258115521585;1100;2,9;2;1;1
258115521585;258115522145;560;2,9;2;1;1
258115522145;258115523259;1114;2,9;2;1;1
258115523259;258115524028;769;2,9;2;1;1
258115524028;258115524706;678;2,9;2;1;1
258115524706;258115530450;5744;2,9;2;1;1
258115530450;258115530536;86;2,9;2;1;1
258115530536;258115531263;727;2,9;2;1;1
258115629905;258115634595;4690;2,9;2;1;1
258115686507;258115687128;621;2,9;2;1;1
258115765983;258115766598;615;2,9;2;1;1
258115812793;258115816850;4057;2,9;2;1;1
258115896430;258115898011;1581;2,9;2;1;1
258115899489;258115899938;449;2,9;2;1;1
258115899938;258115901263;1325;2,9;2;1;1
258115901263;258115901656;393;2,9;2;1;1
258115901656;258115902333;677;2,9;2;1;1
258115903554;258115904830;1276;2,9;2;1;1
258115906038;258115906230;192;2,9;2;1;1
258115906230;258115906480;250;2,9;2;1;1
258115906480;258115907204;724;2,9;2;1;1
258115910181;258115911874;1693;2,9;2;1;1
258115911874;258115912970;1096;2,9;2;1;1
258115913746;258115914733;987;2,9;2;1;1
258115914733;258115915913;1180;2,9;2;1;1
258115915913;258115918314;2401;2,9;2;1;1
258115918314;258115918480;166;2,9;2;1;1
258115918480;258115919045;565;2,9;2;1;1
258115919045;258115919270;225;2,9;2;1;1
258115919270;258115922115;2845;2,9;2;1;1
258115922459;258115923007;548;2,9;2;1;1
258115923007;258115923958;951;2,9;2;1;1
258115923958;258115926318;2360;2,9;2;1;1
258115926318;258115926616;298;2,9;2;1;1
258115926616;258115928968;2352;2,9;2;1;1
258115928968;258115929613;645;2,9;2;1;1
258115929613;258115933641;4028;2,9;2;1;1
258115936485;258115936586;101;2,9;2;1;1
258115936586;258115937723;1137;2,9;2;1;1
258115937723;258115938176;453;2,9;2;1;1
258115944357;258115944658;301;2,9;2;1;1
258115944658;258115946037;1379;2,9;2;1;1
258115983190;258115986029;2839;2,9;2;1;1
258115986029;258115991089;5060;2,9;2;1;1
258115991089;258115994610;3521;2,9;2;1;1
258115994610;258115998562;3952;2,9;2;1;1
258115998562;258116000487;1925;2,9;2;1;1
258116000487;258116005960;5473;2,9;2;1;1
258116005960;258116008285;2325;2,9;2;1;1
258116008285;258116012213;3928;2,9;2;1;1
258116012213;258116012989;776;2,9;2;1;1
258116012989;258116015353;2364;2,9;2;1;1
258116015353;258116023154;7801;2,9;2;1;1
258116023154;258116025130;1976;2,9;2;1;1
258116025130;258116025737;607;2,9;2;1;1
258116025737;258116028507;2770;2,9;2;1;1
258116028507;258116029334;827;2,9;2;1;1
258116029334;258116029821;487;2,9;2;1;1
258116029821;258116030321;500;2,9;2;1;1
