start;end;duration;jobs;njobs;days;ndays
250582862544;250582863975;1431;9;1;1;1
250582863975;250582865933;1958;9;1;1;1
250582865933;250582866544;611;9;1;1;1
250582866544;250582868193;1649;9;1;1;1
250582868193;250582869293;1100;9;1;1;1
250582869293;250582871289;1996;9;1;1;1
250582871289;250582871981;692;9;1;1;1
250582871981;250582875683;3702;9;1;1;1
250582875683;250582875781;98;9;1;1;1
250582875781;250582876065;284;9;1;1;1
250582876065;250582881315;5250;9;1;1;1
250582881315;250582883118;1803;9;1;1;1
250582883118;250582885916;2798;9;1;1;1
250582885916;250582886742;826;9;1;1;1
250582886742;250582887494;752;9;1;1;1
250582887494;250582887539;45;9;1;1;1
250582887539;250582887776;237;9;1;1;1
250582887776;250582888522;746;9;1;1;1
250582888522;250582888605;83;9;1;1;1
250582888605;250582893399;4794;9;1;1;1
250582893399;250582894032;633;9;1;1;1
250582894032;250582896055;2023;9;1;1;1
250582896055;250582896689;634;9;1;1;1
250582896689;250582897168;479;9;1;1;1
250582897168;250582897236;68;9;1;1;1
250582897236;250582897859;623;9;1;1;1
250582897859;250582898735;876;9;1;1;1
250582898735;250582899340;605;9;1;1;1
250582899340;250582899585;245;9;1;1;1
250582899585;250582899941;356;9;1;1;1
250582899941;250582900301;360;9;1;1;1
250582900301;250582900589;288;9;1;1;1
250582900589;250582900986;397;9;1;1;1
250582900986;250582901763;777;9;1;1;1
250582901763;250582902106;343;9;1;1;1
250582902106;250582903521;1415;9;1;1;1
250582903521;250582904411;890;9;1;1;1
250582904411;250582904447;36;9;1;1;1
250582904447;250582904832;385;9;1;1;1
250582904832;250582904951;119;9;1;1;1
250582904951;250582904993;42;9;1;1;1
250582904993;250582905301;308;9;1;1;1
250582905301;250582905374;73;9;1;1;1
250582905374;250582905419;45;9;1;1;1
250582905419;250582905441;22;9;1;1;1
250582905441;250582905501;60;9;1;1;1
250582905501;250582905534;33;9;1;1;1
250582905534;250582906358;824;9;1;1;1
250582906358;250582906442;84;9;1;1;1
250582906442;250582906758;316;9;1;1;1
250582906758;250582907022;264;9;1;1;1
250582907022;250582907299;277;9;1;1;1
250582907299;250582907454;155;9;1;1;1
250582907454;250582907463;9;9;1;1;1
250582907463;250582907592;129;9;1;1;1
250582907592;250582907625;33;9;1;1;1
250582907625;250582907708;83;9;1;1;1
250582907708;250582907837;129;9;1;1;1
250582907837;250582908129;292;9;1;1;1
250582908129;250582908183;54;9;1;1;1
250582908183;250582908227;44;9;1;1;1
250582908227;250582908429;202;9;1;1;1
250582908429;250582908696;267;9;1;1;1
250582908696;250582908793;97;9;1;1;1
250582908793;250582910419;1626;9;1;1;1
250582910419;250582910487;68;9;1;1;1
250582910487;250582911599;1112;9;1;1;1
250582911599;250582912286;687;9;1;1;1
250582912286;250582912362;76;9;1;1;1
250582912362;250582912514;152;9;1;1;1
250582912514;250582912598;84;9;1;1;1
250582912598;250582912734;136;9;1;1;1
250582912734;250582913125;391;9;1;1;1
250582913125;250582913202;77;9;1;1;1
250582913202;250582913706;504;9;1;1;1
250582913706;250582914347;641;9;1;1;1
250582914347;250582914368;21;9;1;1;1
250582914368;250582916337;1969;9;1;1;1
250582916337;250582917723;1386;9;1;1;1
250582917723;250582919426;1703;9;1;1;1
250582919426;250582919474;48;9;1;1;1
250582919474;250582919773;299;9;1;1;1
250582919773;250582919924;151;9;1;1;1
250582919924;250582919952;28;9;1;1;1
250582919952;250582919989;37;9;1;1;1
250582919989;250582920186;197;9;1;1;1
250582920186;250582920223;37;9;1;1;1
250582920223;250582920234;11;9;1;1;1
250582920234;250582920276;42;9;1;1;1
250582920276;250582920360;84;9;1;1;1
250582920360;250582920370;10;9;1;1;1
250582920370;250582920391;21;9;1;1;1
250582920391;250582920675;284;9;1;1;1
250582920675;250582920702;27;9;1;1;1
250582920702;250582920947;245;9;1;1;1
250582920947;250582921273;326;9;1;1;1
250582921273;250582921316;43;9;1;1;1
250582921316;250582921380;64;9;1;1;1
250582921380;250582921519;139;9;1;1;1
250582921519;250582921590;71;9;1;1;1
250582921590;250582921786;196;9;1;1;1
250582921786;250582922293;507;9;1;1;1
250582922293;250582922333;40;9;1;1;1
250582922333;250582922346;13;9;1;1;1
250582922346;250582922504;158;9;1;1;1
250582922504;250582922539;35;9;1;1;1
250582922539;250582923073;534;9;1;1;1
250582923073;250582923920;847;9;1;1;1
250582923920;250582924258;338;9;1;1;1
250582924258;250582924370;112;9;1;1;1
250582924370;250582924411;41;9;1;1;1
250582924411;250582924470;59;9;1;1;1
250582924470;250582924839;369;9;1;1;1
250582924839;250582924853;14;9;1;1;1
250582924853;250582924883;30;9;1;1;1
250582924883;250582924887;4;9;1;1;1
250582924887;250582926258;1371;9;1;1;1
250582926258;250582926322;64;9;1;1;1
250582926322;250582926353;31;9;1;1;1
250582926353;250582926696;343;9;1;1;1
250582926696;250582927061;365;9;1;1;1
250582927061;250582927690;629;9;1;1;1
250582927690;250582927737;47;9;1;1;1
